filename,start,end,duration,label
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,0.0,20.614,20.614,아니리
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,20.614001000000002,69.8180423543733,49.2040413543733,Unknown
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,69.8180433543733,133.0906451442741,63.272601789900804,아니리
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,133.52700791523895,243.92678896934174,110.39978105410279,우조
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,243.92678996934174,249.83932183573052,5.912531866388775,Unknown
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,249.8393228357305,278.41332163512493,28.573998799394417,우조
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,278.4133226351249,320.7704940038168,42.357171368691866,Unknown
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,320.7704950038168,340.472329629771,19.701834625954234,우조
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,340.68998568508704,349.84831863361086,9.158332948523821,계면조
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,349.84831963361086,358.2739839462528,8.42566431264197,Unknown
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,358.2739849462528,367.43231789477665,9.158332948523821,계면조
fb34b83f-08-성우향-춘향가_이도령이_천자뒤풀이를_하는_데.wav,367.43231789477665,402.9666497350492,35.53433184027256,우조
ff2f07d4-04-성우향-춘향가_박석티.wav,0.22440991672975016,126.56719303557911,126.34278311884935,우조
ff2f07d4-04-성우향-춘향가_박석티.wav,126.5671940355791,198.0758470613165,71.50865302573739,Unknown
ff2f07d4-04-성우향-춘향가_박석티.wav,198.0758480613165,271.0511605049594,72.9753124436429,우조
ff2f07d4-04-성우향-춘향가_박석티.wav,271.5857781785392,292.43586744815144,20.850089269612226,계면조
c9f91d52-03-김수연-심청가_범피중류.wav,0.0,15.495144908025248,15.495144908025248,아니리
c9f91d52-03-김수연-심청가_범피중류.wav,15.994988292155094,222.93014932191164,206.93516102975656,우조
c9f91d52-03-김수연-심청가_범피중류.wav,222.93015032191164,231.42748585211905,8.497335530207408,Unknown
c9f91d52-03-김수연-심청가_범피중류.wav,231.42748685211905,407.3723580658251,175.94487121370605,우조
c9f91d52-03-김수연-심청가_범피중류.wav,407.3723590658251,441.8615505707845,34.48919150495942,Unknown
c9f91d52-03-김수연-심청가_범피중류.wav,441.8615515707845,459.3560700153291,17.49451844454461,우조
c9f91d52-03-김수연-심청가_범피중류.wav,459.85591339945904,475.35105830748427,15.495144908025225,계면조
c9f91d52-03-김수연-심청가_범피중류.wav,475.35105930748426,494.3451059044184,18.99404659693414,Unknown
c9f91d52-03-김수연-심청가_범피중류.wav,494.3451069044184,534.3325776348062,39.98747073038777,계면조
c9f91d52-03-김수연-심청가_범피중류.wav,534.832421018936,554.326313,19.493891981064053,우조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,0.5240578791704238,35.1118779044184,34.58782002524798,아니리
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,35.63593578358882,134.68287494679893,99.04693916321011,계면조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,134.68287594679893,157.21736275112713,22.534486804328196,Unknown
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,157.21736375112712,246.83126108926962,89.6138973381425,계면조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,246.83126208926961,259.9327070685302,13.101444979260577,Unknown
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,259.9327080685302,351.11877904418395,91.18607097565376,계면조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,351.64283692335437,398.2839881695221,46.64115124616774,우조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,398.8080460486925,475.32049640757447,76.51245035888195,계면조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,475.8445542867449,483.1813645951308,7.336810308385907,우조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,483.1813655951308,484.2294793534717,1.0481137583408895,Unknown
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,484.2294803534717,497.3309273327322,13.101446979260515,계면조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,497.3309273327322,508.8602006744816,11.529273341749388,우조
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,508.8602016744816,509.9083154328224,1.0481137583408326,Unknown
fe9992ba-01-김수연-심청가_청이_밥_빌러_가는데.wav,509.9083164328224,581.180188,71.27187156717764,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,0.332014314697926,18.924815937781784,18.592801623083858,우조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,18.924816937781785,33.20143046979261,14.276613532010828,Unknown
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,33.20143146979261,51.13020446348062,17.928772993688007,우조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,51.79423309287646,63.08271979260595,11.28848669972949,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,63.41473410730387,80.01544984220017,16.600715734896298,우조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,80.3474641568981,85.99170750676285,5.644243349864752,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,85.99170850676285,107.57263696212804,21.580928455365196,Unknown
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,107.57263796212804,119.52515329125336,11.952515329125319,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,119.52515329125336,138.78198354373308,19.256830252479716,아니리
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,138.78198454373307,202.8607452804328,64.07876073669973,Unknown
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,202.8607462804328,223.4456337917042,20.584887511271404,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,223.77764810640213,312.4254701307484,88.64782202434628,우조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,312.4254711307484,324.04597014517583,11.620499014427423,Unknown
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,324.0459711451758,349.6110733769161,25.565102231740298,우조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,349.94308769161404,354.591288097385,4.648200405770979,계면조
f3e5460b-06-안향련-심청가_심청_황후가_되는_대목_엇몰이위의도_장할시고아니리이때_남경장사중머리넋이야_넋이로다.wav,354.92330241208293,368.203875,13.28057258791705,아니리
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,0.0,33.81075033814247,33.81075033814247,아니리
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,33.81075133814247,35.42078506853021,1.610033730387741,Unknown
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,35.420786068530205,94.99210809287646,59.57132202434626,우조
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,94.99210909287646,96.6021428232642,1.610033730387741,Unknown
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,96.6021438232642,111.09246539675382,14.490321573489624,계면조
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,111.09246639675382,112.70250012714156,1.610033730387741,Unknown
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,112.70250112714156,161.00357303877365,48.30107191163209,아니리
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,161.00357403877365,162.6136077691614,1.6100337303877552,Unknown
a580300d-02-정권진-심청가_뺑파_심봉사의_재산을_탕진함방아타령.wav,162.6136087691614,204.47453775924257,41.86092899008116,계면조
