0.9690583,1.0,0.9837594,0.9388872,0.9213057,0.87464887,0.8290667,0.82186913,0.9365598,0.9707705,0.94655555,0.9101129
0.66006887,1.0,0.93047106,0.80220085,0.82850164,0.86011595,0.83782876,0.8242949,0.8374356,0.8080765,0.7169418,0.56631535
0.6311096,1.0,0.8207408,0.50069356,0.31693444,0.26889312,0.23831259,0.21992429,0.18394825,0.17565082,0.20736991,0.358719
0.5209069,1.0,0.70801383,0.33040178,0.17558198,0.17777666,0.157325,0.16372485,0.18931928,0.18084922,0.15358843,0.2424418
0.6512494,1.0,0.86458874,0.570737,0.38585126,0.36855727,0.38133213,0.37338617,0.30586067,0.27582878,0.29919696,0.41225746
0.7537916,1.0,0.9131969,0.6977018,0.5857231,0.60777897,0.664268,0.73726726,0.76113385,0.7223942,0.6564049,0.64295965
0.66270006,1.0,0.6259596,0.36109602,0.28911522,0.33452263,0.45733172,0.5511352,0.57725054,0.49697793,0.3497878,0.42457497
0.7289252,1.0,0.7857444,0.5759382,0.49653652,0.51177114,0.5747836,0.5926744,0.520348,0.44767302,0.38127574,0.50485903
0.8828236,1.0,0.85286224,0.6459602,0.5761894,0.59383506,0.626236,0.6681423,0.6475183,0.6296624,0.6262674,0.737828
0.91414374,1.0,0.97735643,0.78450865,0.62406343,0.5999742,0.59043765,0.6678329,0.73667365,0.6925533,0.6662771,0.80569166
0.7807364,0.80784774,0.6690167,0.5928995,0.64063954,0.7204369,0.8848752,1.0,0.9408763,0.8027728,0.6935635,0.78422093
0.76817954,0.7638873,0.7062322,0.7876104,0.914403,0.9555374,0.9992475,1.0,0.92114925,0.8318166,0.7312682,0.74262667
0.7902886,0.76000834,0.7113777,0.74481654,0.8049962,0.82248515,0.85217804,0.9097805,1.0,0.9563953,0.80039036,0.7549605
0.6594043,0.6206735,0.57714874,0.51204056,0.4595952,0.48958716,0.6322426,0.804425,1.0,0.91765034,0.67689824,0.6153805
0.7165358,0.75690484,0.7492203,0.83188087,0.9569603,1.0,0.97705364,0.9047771,0.7412308,0.65825635,0.6226793,0.6631604
0.94461054,1.0,0.9306776,0.8912431,0.8948615,0.87849087,0.84663135,0.7984721,0.7448078,0.7367213,0.7427857,0.84222025
0.82467234,1.0,0.8627511,0.7797522,0.7683493,0.7782881,0.84082824,0.88877785,0.8947436,0.8318481,0.6848217,0.6993989
0.66139895,0.89627093,0.894486,0.81857073,0.79962367,0.82621604,0.92440164,1.0,0.96230966,0.8729465,0.70786816,0.6066465
0.548246,0.68721867,0.8094323,0.90230143,0.9880921,1.0,0.92973757,0.84434044,0.7870818,0.7076964,0.579169,0.5187785
0.8433559,0.86604005,0.80658233,0.79805166,0.82059807,0.81718796,0.8420288,0.9199045,1.0,0.99049616,0.8789863,0.8339719
0.7652162,0.8237065,0.76030946,0.7233937,0.7322218,0.7604448,0.9049807,1.0,0.9163592,0.8146686,0.6953127,0.6926725
0.7990705,0.89240235,0.8555622,0.81984335,0.8436965,0.87360257,0.9708093,1.0,0.9090547,0.817296,0.710439,0.71989447
0.992648,1.0,0.81103414,0.55573344,0.48181096,0.48825315,0.5166737,0.53195226,0.5075815,0.46278307,0.43167663,0.59409726
