0.8058928,0.77286714,0.76272416,0.7571707,0.8170755,1.0,0.92032826,0.8021727,0.7475416,0.79028505,0.8134006,0.81241226
0.57939315,0.58102393,0.57205576,0.5985885,0.8689928,1.0,0.740001,0.60665834,0.56208736,0.5807364,0.588003,0.55719125
0.33870333,0.3467177,0.3348362,0.3800007,1.0,0.9925203,0.43830007,0.3483422,0.32612824,0.33057746,0.3290486,0.31131968
0.33201218,0.31126237,0.29769227,0.3474762,0.79257023,1.0,0.4224582,0.3199265,0.29364008,0.3058481,0.26822326,0.26752326
0.5451217,0.57808757,0.67133963,0.75273895,1.0,0.9902903,0.7569618,0.68690336,0.6070598,0.56537986,0.5094221,0.4874906
0.3268612,0.31351796,0.4676818,0.7925012,1.0,0.62926227,0.6296132,0.41423166,0.35692033,0.37252423,0.3648985,0.34848806
0.49557856,0.664032,0.7199026,1.0,0.53858507,0.1794771,0.2628376,0.2752933,0.18406524,0.1323453,0.20175746,0.48743293
0.13648342,0.45821673,0.9199942,1.0,0.47741574,0.14299627,0.053603433,0.043517742,0.034124613,0.015444863,0.015194902,0.05004331
0.0102320155,0.04410473,0.15902106,0.79149985,1.0,0.28771693,0.019099431,0.007245116,0.005314069,0.0018167372,0.002875693,0.004957182
0.000547523,0.0033705982,0.018538455,0.43073627,1.0,0.26197007,0.011028418,0.0030995153,0.0023646576,0.00056172465,0.0015571178,0.0026267911
0.00058181956,0.0030922114,0.013191968,0.39616242,1.0,0.2224628,0.012713201,0.0024915698,0.0022658114,0.0005285576,0.0017483297,0.0040153647
0.0036195202,0.013769563,0.09887404,0.83698183,1.0,0.15578935,0.019969113,0.0049344893,0.0027617917,0.0010104601,0.0040065665,0.005564483
0.03983642,0.124309175,0.50557315,1.0,0.40958893,0.046473633,0.01840419,0.008828282,0.0018695164,0.002721905,0.0070416424,0.013510675
0.2613553,0.4425597,1.0,0.6936405,0.12365931,0.02124526,0.039342035,0.013442938,0.0060670665,0.010561909,0.044602826,0.15902951
0.5497763,0.1776986,0.75922275,0.44806424,0.1386112,0.1346988,0.14462899,0.20934495,0.26775408,0.32097167,0.68067044,1.0
0.12755913,0.2480698,1.0,0.84987205,0.6134983,0.6040435,0.53426546,0.49492756,0.39335093,0.37792784,0.29904097,0.25808072
